,D003922
158787__165179_218538,-0.0
74426__33034_301302,-0.05079181742494352
351091__39778_1161942,-0.0
349096__47678_387090,-0.0
2173__2317_45851,-0.0
1280__197614_762210,-0.01631130390383109
39485__158847_301301,-0.0
1685__28025_40519,-0.0
28026__239935,-0.0
78448__1352_931533,-0.0
216816__1680_410072,-0.0
84026__589436,-0.0
69825__397865,-0.014128665510899648
46506__308994,-0.003542904364201663
1492__187327,-0.0
246618__387661,-0.1049824865298376
47678__387090,0.014868208711279004
310297__454154,-0.0235032753934324
39778__1161942,0.01889628366284125
28116__39777,-0.0
1260__29375,-0.0
1596__33035,0.1043097090306041
1114067__1520_137591,-0.0
37734__1304_521157,-0.0
1515__1343_1623,-0.0
762211__1267_39488,-0.0
40518__204516,-0.139188697606097
1680__410072,-0.021715885783211642
1630__943673,-0.02546321313662186
158847__301301,0.006031199180652382
78345__309120,0.03170785571133072
1282__536633,0.07483620038594589
197614__762210,0.05826588138490699
1352__931533,-0.18114418265995727
820__821,0.08520015707181665
36745__562_1559,-0.0
2317__45851,0.1080979924318618
33034__301302,-0.12326349322741605
28025__40519,-0.1242701337461892
679249__1504_310298,-0.0
1343__1623,0.16055453501530018
1304__521157,0.13937439921568667
1520__137591,0.1104292902581036
1267__39488,0.1249043527066668
28117__853_261299,0.029488731631224945
165179__218538,0.09179006476906702
562__1559,-0.2100948178691869
1504__310298,0.2266478202656844
762212__1686_1755626,0.07955999862594268
853__261299,0.4373566974546576
1686__1755626,0.6072570758606908
